image,size,file_path,action,hash
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_372_file2.pdf,unknown,be6df9cd171b3c6195e26928e0054a265971948cf51baf3a58e0dd0478586894
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_382_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_135_pride.txt,unknown,eae7160bb8fa508969f243e9c058a208008785f0a3e6180b0476d42e9660b58b
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_137_alice.docx,unknown,65da0a0dcf6cc66555877a08fc239e8cc08086cd7ea09200795c966d43827ec3
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_97_alice.docx,unknown,65da0a0dcf6cc66555877a08fc239e8cc08086cd7ea09200795c966d43827ec3
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_65_alice.docx,unknown,65da0a0dcf6cc66555877a08fc239e8cc08086cd7ea09200795c966d43827ec3
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_301_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_56_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_144_pride.docx,unknown,8f97417834b66a2096f85d404679b71a2aed4fd67a3c5686cc6d8271dab5bab5
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_185_alice.docx,unknown,65da0a0dcf6cc66555877a08fc239e8cc08086cd7ea09200795c966d43827ec3
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_444_file2.pdf,unknown,f6edcd8a1b4f7cb85486d0c6777f9174eadbc4d1d0d9e5aeba7132f30b34bc3e
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_350_alice.txt,unknown,a3a27f8edbf7fcd9b8ba8435494440e24952deaa3e2f2d65192d4cb7ca403754
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_441_alice.docx,unknown,0037b335e532f250a1268bf2da50a0820a0cce6c47542834516c950c223ab538
/home/sesa/forensics/images/disk_100MB.img,100mb,/copy_157_file1.pdf,unknown,3df79d34abbca99308e79cb94461c1893582604d68329a41fd4bec1885e6adb4
